inventory_id,relative_path,sha256,assigned_batch,review_started,review_completed,reviewer_status,read_completely,cross_references_checked,runtime_checked,tests_checked,documentation_checked,findings_count,open_questions,final_status
F0235,schemas/native/function-match.schema.json,e598ca859f33c96b62fe8dac7fcf78ec77b53e4b8f178b9f19e1f288e2725cd1,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0236,schemas/native/function-slot.schema.json,61bb10550455068b1c58073dfb30939aea8095cefbd775abab4d044efe9a2914,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0237,schemas/native/hybrid-composition.schema.json,feb6682c1aa1ed0a3bc3c06230ce27f006641d96238050151ad22584eb02cb9d,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0238,schemas/native/loop-run.schema.json,de5d1a277444c3ea53ae0c4860d1a7978b478893fb893cf4c1ba1fca4a11b038,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0239,schemas/native/match-run.schema.json,7afbfb42c5995ff375a050c93bb119ce50f2a761220c610f2c1622f082c23fb5,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0240,schemas/native/patch-plan.schema.json,90a1f06eaa3f6a3d6b235cc0439c57fec0187006ccc4c01b8fbb76571bb31958,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0241,schemas/native/runtime-validation.schema.json,f314d1ae2b72314a6ebf6c6d2905a8eb2f314498f256f567e01ae08622da90f3,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0242,schemas/native/section-export.schema.json,121ed87fe1b51a248b230acafd9780b96e74e01c72e9cba7fcd20fbb466eb317,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0243,schemas/native/staging-symbol.schema.json,44b3ce02db0758435f6a230a9ad37bd00c3a6308bf71761836050e5c90c6c4d0,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0244,schemas/native/windows-tool.schema.json,22af6f0e3266250f1c741e95e231c4ee3d62fd3944e0000e6ab6e652089906e0,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0245,schemas/objdiff-manifest.schema.json,2fe8f65399749687b2890cc643f474c0b8de221e90f6ae5013ce0d8b46590360,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0246,schemas/pdb.schema.json,850bbf885fa040ac4601dc4d93c2fb4b3afda1dd86612a0d8866a34bacf07008,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0247,schemas/pipeline.schema.json,a9b7b790fb6c877370a4c61ecbdf0f92eac13d9aba389cc0ab8d8723aee92ca6,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0248,schemas/project-template.schema.json,1bf881ea328d3a6c00d727c0cbe1e47763726e70362a085354178add994458ce,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0249,schemas/project.schema.json,4ab19d9064e8d249fdd545d1fa183920902d6afbe647d004ddd571a208295b0b,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0250,schemas/reconstruction/abi-contract.schema.json,d2286943caed629e873a4107fcceb21f18b0759cfebd17b71f761af14e68e016,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0251,schemas/reconstruction/build.schema.json,647d938812825abaa84206de119ebc4a18d8fad70a4f50121f990a4af2571dd0,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0252,schemas/reconstruction/capsule.schema.json,c042105ec33667d5f67b4bd36311aa9c2989f97ef6c6c57cd5d0e634ada1437c,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0253,schemas/reconstruction/compatibility-shim.schema.json,714bcc499ffc2db676e163a5886ce9ca4fca7df0b2382a94488c6dfc5a782926,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0254,schemas/reconstruction/generated-test.schema.json,8e99342ae82922d0c5c17c41e857074a5a2cec9b1269e23572aea09b5715a7b5,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0255,schemas/reconstruction/header.schema.json,c878f851e64b11db9e0dad34785d5ef3ba3baa753e380af72f554fe44529a850,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0256,schemas/reconstruction/library-match.schema.json,cdf8967118c99e0f1d224829f1e3067a2b9db50f31ca945db68a3cec61b0f36e,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0257,schemas/reconstruction/module.schema.json,4aa87665cf31d30d9395bff7fb9388c9bd55257718808572669a874922436a4f,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0258,schemas/reconstruction/security-finding.schema.json,9a4f8a220e2e2d1d7dbc8116968bf2752d57a5725e18673faf59a192ace1826e,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0259,schemas/reconstruction/semantic-changeset.schema.json,2cc66c0075ba39a54d86a20ca3705d4656ce90e922ce5a8c0b9357db1bc27b28,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0260,schemas/reconstruction/source-provenance.schema.json,d80a00434549c01f14f1afa7c43cb65b9eb653808b42fb5fa10f25b1d7ac1b0c,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0261,schemas/reconstruction/translation-unit.schema.json,ea17fb7bfec69c8e9e3eb5d14179194acece94ba90d5e0ad76c5f3e653dca642,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0262,schemas/release-gate.schema.json,50e1f5a6cb46b67f833c881a7f025be5c7c047c1f23c3607608488afe17256cd,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0263,schemas/relink-manifest.schema.json,ca2b77b7be6b562589e841753a9afa8c6baf1fc7cf8c703409c90fc56507e890,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0264,schemas/reproduction.schema.json,aea350be271c7795406a2dd55096775e9d0b531215e05f43b75a9c6b5bd98281,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0265,schemas/security-audit.schema.json,d62a14bd5c6d796dd52aee929ccfdf8e1265f825167070c8ffd680321a00b637,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0266,schemas/symbolic-memory-harness.schema.json,e7ce53b843c172758fc086503e040cd1c60a3836f528b2c8396a7e77ab7c200a,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0267,schemas/symbolic-memory-report.schema.json,5e17dedb1bedf6581662f4cced118e40b8075957a161daea2abfab778d0298ba,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0268,schemas/symbolic-report.schema.json,cc596ec7c42bc74e7810dbf52bf50cba2d17375e9438f0a3fcbb3dae67a88e29,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0269,schemas/synthetic-corpus.schema.json,3c05d2c0a766021805afdd306d6a08068af6a24cdb0adb82fb3eca4d0f1d7c7d,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0270,schemas/target-decisions.schema.json,647192549c5e079a02e597648a0d3d2ade5078866f869b7e0da34324b5976ed6,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0271,schemas/target-pack.schema.json,867b89f3738ff1310340d078c5ae530f0087277e96cd00106fa1275cd0bcc954,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0272,schemas/test-bundle-report.schema.json,482f5b618cd46eb5e815392f2655bb9fe4f3683e1f5122b8f7ab0ea69f8a2820,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0273,schemas/test-bundle.schema.json,398d162a3ccc9e3bd1e984af67efbfaf12a840f4013b406c0cf8d150f490deab,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0274,schemas/type-constraint.schema.json,f98328b457deccc685ea8be764507320d5ff94deddb366e47c5018a678baa59d,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0275,schemas/verification.schema.json,a70e3422e6b0bec967695257c7b66d44f17a0cfe3f15d99799eb1c038ccb7fa0,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
F0276,schemas/work-task.schema.json,36794b2e24e785918a28d8bd7f5fedd100c090ed64030c71eefa0a8c933b92c9,schemas,2026-07-10,2026-07-10,Completed,Yes,Yes,No executable file-specific test relationship applies or was established; repository-wide checks are recorded in RUN_LOG.md.,Not directly applicable,Yes,0,None specific,Audited — complete
